"taxon_1","taxon_2","pln_score_percentile","glmnet_score_percentile","sparcc_score_percentile","direct_prevalence_min","direct_prevalence_max","direct_joint_prevalence","direct_presence_jaccard","presence_phi_abs","presence_log_odds_abs","spearman_all_abs","spearman_copresent_abs","log_ratio_variance","abundance_contrast_min","abundance_contrast_max"
"Leaf187","Leaf369",0.398449612403101,0.480262373285629,0.848777579010137,0.00755287009063444,0.651057401812689,0.00302114803625378,0.00460829493087558,0.0459503381594143,0.967557767711264,0.034873717937591,NA,2.48036883886181,0.076130317994184,0.169401804650092
"Leaf187","Leaf371",0.398449612403101,0.480262373285629,0.887179487179487,0.651057401812689,1,0.651057401812689,0.651057401812689,0,0.622687636997194,0.0954178756753094,0.0854557067745348,2.59528763177773,0.151996878154265,0.151996878154265
"Leaf187","Leaf380",0.398449612403101,0.480262373285629,0.284675014907573,0.00906344410876133,0.651057401812689,0.00906344410876133,0.0139211136890951,0.0700149947156463,1.9562642829744,0.027896485941438,0.381000381000571,2.40830499115888,0.0855134364937422,0.13780350877492
"Leaf187","Leaf391",0.398449612403101,0.480262373285629,0.764460345855695,0.110271903323263,0.651057401812689,0.06797583081571,0.0980392156862745,0.0255700889314155,0.173657624462527,0.0272423142582226,0.187106055627012,3.38524681570388,0.0292026827670696,0.089225027801698
"Leaf187","Leaf394",0.398449612403101,0.480262373285629,0.751460942158617,0.00906344410876133,0.651057401812689,0.00755287009063444,0.0115740740740741,0.0365734893031225,0.68392147963523,0.0254359472452225,0.702959491566638,2.27335217630579,0.0999772025122778,0.156145386855039
"Leaf187","Leaf396",0.398449612403101,0.480262373285629,0.142158616577221,0.00906344410876133,0.651057401812689,0.00604229607250755,0.0092378752886836,0.00313198389059878,0.034264593974096,0.000787991711643741,0.737864787372622,2.37985195983154,0.0178865447069718,0.0385031568048766
"Leaf187","Leaf405",0.398449612403101,0.480262373285629,0.980799045915325,0.651057401812689,1,0.651057401812689,0.651057401812689,0,0.622687636997194,0.117491285087372,0.136862633358646,2.6720921467742,0.166143680200833,0.166143680200833
"Leaf187","Leaf41",0.398449612403101,0.480262373285629,0.983184257602862,0.651057401812689,0.963746223564955,0.638972809667674,0.654798761609907,0.129288161868381,1.33888682195857,0.1317636514056,0.0858798990996623,2.53518033623576,0.276527121563624,0.607634260524155
"Leaf187","Leaf412",0.398449612403101,0.480262373285629,0.885390578413834,0.00604229607250755,0.651057401812689,0.00453172205438067,0.00694444444444444,0.0161850380158528,0.227257984786072,0.00558403360004059,1,2.40542772979893,0.0275270188670635,0.242534739892704
"Leaf187","Leaf416",0.932140727489565,0.480262373285629,0.979010137149672,0.15558912386707,0.651057401812689,0.0891238670694864,0.124210526315789,0.0704636737956038,0.395971069029759,0.063961717415769,0.167652534468658,4.6144248692009,0.209351820434453,0.215094527300113
"Leaf187","Leaf42",0.837209302325582,0.480262373285629,0.388431723315444,0.0891238670694864,0.651057401812689,0.0574018126888218,0.084070796460177,0.00458704879641166,0.0429901085749003,0.0172980956320052,0.140026656017284,3.85185780857916,0.105289098270287,0.15868998738217
"Leaf187","Leaf420",0.398449612403101,0.480262373285629,0.0664281454979129,0.0226586102719033,0.651057401812689,0.0105740181268882,0.0159453302961276,0.0589041575964435,0.766663734651785,0.0355730749085936,0.00909090909090909,2.77252617479104,0.0792494868642768,0.122538194520707
"Leaf187","Leaf427",0.398449612403101,0.480262373285629,0.965652951699463,0.651057401812689,1,0.651057401812689,0.651057401812689,0,0.622687636997194,0.0768031169146682,0.0905411718931495,3.11674828157508,0.109675827793364,0.109675827793364
"Leaf187","Leaf434",0.398449612403101,0.992248062015504,0.95587358378056,0.0422960725075529,0.651057401812689,0.0287009063444109,0.0431818181818182,0.0121311481482277,0.101813562794765,0.0279115150233813,0.058029386074556,2.56139666438091,0.0717950945805115,0.193077987653436
"Leaf187","Leaf446",0.398449612403101,0.480262373285629,0.00870602265951103,0.00604229607250755,0.651057401812689,0.00151057401812689,0.00230414746543779,0.0656050014230363,1.48070897392073,0.0604398458865959,NA,2.30742883100812,0.095800838424681,0.881176592089883
"Leaf187","Leaf454",0.398449612403101,0.480262373285629,0.605008944543828,0.00453172205438067,0.651057401812689,0.00151057401812689,0.0023094688221709,0.0449760591642171,1.13986991813318,0.0257798938661366,NA,2.36370523429216,0.0788278917739688,0.363957035821326
