analysis_set,budget_pairs,repeat,difference,comparison,metric
butyrate_assembly_2021,13,2,-0.16477272727272724,LENS distributed minus OneNet,auroc
butyrate_assembly_2021,13,5,-0.4375,LENS distributed minus OneNet,auroc
butyrate_assembly_2021,13,6,0.41666666666666674,LENS distributed minus OneNet,auroc
butyrate_assembly_2021,13,7,-0.1111111111111111,LENS distributed minus OneNet,auroc
butyrate_assembly_2021,13,8,0.0,LENS distributed minus OneNet,auroc
butyrate_assembly_2021,13,9,-0.0892857142857143,LENS distributed minus OneNet,auroc
butyrate_assembly_2021,13,10,0.0535714285714286,LENS distributed minus OneNet,auroc
butyrate_assembly_2021,13,11,0.08333333333333326,LENS distributed minus OneNet,auroc
butyrate_assembly_2021,13,12,0.21052631578947367,LENS distributed minus OneNet,auroc
butyrate_assembly_2021,13,13,0.1071428571428572,LENS distributed minus OneNet,auroc
butyrate_assembly_2021,13,14,0.0,LENS distributed minus OneNet,auroc
butyrate_assembly_2021,13,15,0.2857142857142857,LENS distributed minus OneNet,auroc
butyrate_assembly_2021,13,16,0.009740259740259716,LENS distributed minus OneNet,auroc
butyrate_assembly_2021,13,17,0.053030303030303094,LENS distributed minus OneNet,auroc
butyrate_assembly_2021,13,18,0.17272727272727267,LENS distributed minus OneNet,auroc
butyrate_assembly_2021,13,20,-0.26250000000000007,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,5,1,-0.06498643761302003,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,5,2,-0.02391581632653056,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,5,3,0.15606242496998796,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,5,4,0.03709550118389904,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,5,5,-0.11420698101653409,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,5,6,0.008064516129032195,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,5,7,0.10913114372233867,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,5,8,0.06362179487179481,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,5,9,-0.09905888030888038,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,5,10,0.047053342650827,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,5,11,0.02703703703703708,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,5,12,0.07005494505494514,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,5,13,0.05686644643699862,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,5,14,-0.011549057003602425,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,5,15,-0.03308823529411764,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,5,16,0.0998925886143931,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,5,17,0.057291666666666796,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,5,18,-0.031193490054249595,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,5,19,0.0463199772662688,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,5,20,-0.05044046604148905,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,10,1,-0.06498643761302003,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,10,2,-0.02391581632653056,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,10,3,0.15606242496998796,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,10,4,0.03709550118389904,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,10,5,-0.11420698101653409,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,10,6,0.008064516129032195,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,10,7,0.10913114372233867,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,10,8,0.06362179487179481,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,10,9,-0.09905888030888038,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,10,10,-0.02935010482180289,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,10,11,0.02703703703703708,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,10,12,0.07005494505494514,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,10,13,0.05686644643699862,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,10,14,-0.011549057003602425,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,10,15,-0.03308823529411764,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,10,16,0.0998925886143931,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,10,17,0.057291666666666796,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,10,18,-0.031193490054249595,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,10,19,0.0463199772662688,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,10,20,-0.05044046604148905,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,20,1,-0.06498643761302003,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,20,2,-0.02391581632653056,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,20,3,0.23769507803121254,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,20,4,0.03709550118389904,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,20,5,-0.02143294549908148,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,20,6,0.008064516129032195,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,20,7,0.10913114372233867,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,20,8,0.06810897435897434,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,20,9,-0.09905888030888038,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,20,10,0.03470766363848132,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,20,11,0.02703703703703708,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,20,12,0.09807692307692317,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,20,13,0.05686644643699862,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,20,14,-0.011549057003602425,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,20,15,-0.127378892733564,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,20,16,0.17400644468313642,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,20,17,0.06770833333333331,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,20,18,-0.031193490054249595,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,20,19,0.0463199772662688,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,20,20,0.04191531685137817,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,50,1,-0.029950271247739635,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,50,2,0.19292091836734698,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,50,3,0.1008403361344537,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,50,4,0.22849250197316495,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,50,5,0.22810777709736674,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,50,6,-0.018175252768416084,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,50,7,0.1231073841136735,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,50,8,0.29278846153846155,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,50,9,0.09350868725868733,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,50,10,0.08269275564873041,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,50,11,0.02703703703703708,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,50,12,0.08269230769230773,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,50,13,0.11821613968853234,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,50,14,0.04545454545454547,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,50,15,-0.0880190311418686,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,50,16,0.16541353383458646,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,50,17,0.1063596491228071,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,50,18,0.009493670886075889,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,50,19,0.3063370275646491,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,50,20,-0.00014208581983521373,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,100,1,-0.052780289330922325,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,100,2,0.2764668367346939,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,100,3,0.2112845138055222,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,100,4,0.20836621941594324,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,100,5,0.17513778322106555,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,100,6,0.10941261434761673,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,100,7,0.19904495690659219,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,100,8,0.3703525641025642,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,100,9,0.09447393822393824,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,100,10,0.07570463545306311,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,100,11,0.20259259259259266,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,100,12,0.06236263736263742,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,100,13,0.16918357715903726,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,100,14,0.011972875609239264,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,100,15,-0.08628892733564009,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,100,16,0.15037593984962405,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,100,17,0.06359649122807026,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,100,18,0.1290687160940326,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,100,19,0.1673770957658426,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,100,20,0.17092924126172215,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,200,1,-0.057527124773960325,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,200,2,0.19483418367346944,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,200,3,0.11404561824729886,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,200,4,0.25808997632202046,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,200,5,0.20208205756276787,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,200,6,0.1245787193066924,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,200,7,0.16876310272536688,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,200,8,0.37003205128205124,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,200,9,0.133807915057915,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,200,10,0.10109480549732114,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,200,11,0.06358024691358027,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,200,12,0.223901098901099,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,200,13,0.30792826805096746,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,200,14,0.18340750158931973,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,200,15,-0.011894463667819988,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,200,16,0.28893662728249203,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,200,17,0.15871710526315802,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,200,18,0.11075949367088611,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,200,19,0.25262858766695084,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,200,20,0.18854788292128444,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,275,1,-0.02723779385171793,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,275,2,0.20886479591836743,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,275,3,0.08043217286914756,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,275,4,0.24112075769534336,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,275,5,0.21769748928352728,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,275,6,0.12313432835820892,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,275,7,0.1377824365245749,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,275,8,0.42740384615384613,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,275,9,0.10436776061776054,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,275,10,0.2371302119729793,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,275,11,0.190740740740741,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,275,12,0.27060439560439575,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,275,13,0.2961302501179803,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,275,14,0.1624284806102988,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,275,15,0.03611591695501737,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,275,16,0.34693877551020413,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,275,17,0.153234649122807,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,275,18,0.16500904159132002,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,275,19,0.29781187837453826,LENS distributed minus OneNet,auroc
carlstrom_phyllosphere_2019,275,20,0.20218812162546185,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,5,1,0.017736865738661844,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,5,2,-0.015957446808510745,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,5,3,0.0629612546125462,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,5,4,0.08044733044733043,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,5,5,0.2913669064748201,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,5,6,-0.017307692307692357,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,5,7,0.04094827586206906,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,5,8,0.002477291494632383,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,5,9,0.3750000000000001,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,5,10,0.09591194968553463,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,5,11,0.13319134993446913,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,5,12,0.009836065573770592,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,5,13,0.11886792452830186,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,5,14,-0.05877701634159194,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,5,15,0.05534055727554177,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,5,16,0.017689530685920607,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,5,17,0.06230158730158741,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,5,18,0.09432648799164634,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,5,19,0.08982808022922628,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,5,20,-0.0634078212290502,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,10,1,0.017736865738661844,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,10,2,-0.015957446808510745,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,10,3,0.0629612546125462,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,10,4,0.08044733044733043,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,10,5,0.2913669064748201,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,10,6,-0.017307692307692357,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,10,7,0.04094827586206906,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,10,8,0.002477291494632383,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,10,9,0.3750000000000001,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,10,10,0.09591194968553463,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,10,11,0.13319134993446913,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,10,12,0.009836065573770592,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,10,13,0.11886792452830186,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,10,14,-0.05877701634159194,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,10,15,0.05534055727554177,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,10,16,0.017689530685920607,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,10,17,0.06230158730158741,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,10,18,0.09432648799164634,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,10,19,0.08982808022922628,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,10,20,-0.0634078212290502,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,20,1,0.017736865738661844,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,20,2,-0.015957446808510745,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,20,3,0.0629612546125462,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,20,4,0.08044733044733043,LENS distributed minus OneNet,auroc
schafer_phyllosphere_2022,20,5,0.2913669064748201,LENS distributed minus OneNet,auroc
