analysis_set,repeat,budget_fraction,budget_pairs,calibration_pool_pairs,calibration_taxa,test_taxa,test_pairs,test_positives,method,auprc,auroc,model_fitted
butyrate_assembly_2021,28,0.0,0,37,16,10,17,7,Mean rank,0.4716880341880342,0.5,False
butyrate_assembly_2021,28,0.0,0,37,16,10,17,7,SPIEC-EASI,0.4117647058823529,0.5,False
butyrate_assembly_2021,28,0.2,8,37,16,10,17,7,Supervised combined,0.4117647058823529,0.5,False
butyrate_assembly_2021,28,0.4,15,37,16,10,17,7,Supervised combined,0.7537724180581322,0.7571428571428571,True
butyrate_assembly_2021,28,0.6,23,37,16,10,17,7,Supervised combined,0.7161564625850341,0.7285714285714285,True
butyrate_assembly_2021,28,0.8,30,37,16,10,17,7,Supervised combined,0.6942460317460317,0.7,True
butyrate_assembly_2021,29,0.0,0,27,16,10,22,20,PLNNetwork,0.9616690071624283,0.65,False
butyrate_assembly_2021,29,0.0,0,27,16,10,22,20,Poisson GLMNet,0.970814393939394,0.7625,False
butyrate_assembly_2021,29,0.0,0,27,16,10,22,20,SparCC,0.949528537338135,0.575,False
butyrate_assembly_2021,29,0.0,0,27,16,10,22,20,Mean rank,0.9609980114914327,0.65,False
butyrate_assembly_2021,29,0.0,0,27,16,10,22,20,SPIEC-EASI,0.9090909090909091,0.5,False
butyrate_assembly_2021,29,0.2,6,27,16,10,22,20,Supervised combined,0.9710299729939826,0.7250000000000001,True
butyrate_assembly_2021,29,0.4,11,27,16,10,22,20,Supervised combined,0.9656582409678387,0.675,True
butyrate_assembly_2021,29,0.6,17,27,16,10,22,20,Supervised combined,0.9540739918835897,0.6,True
butyrate_assembly_2021,29,0.8,22,27,16,10,22,20,Supervised combined,0.9472858902793115,0.575,True
butyrate_assembly_2021,30,0.0,0,39,16,10,15,8,PLNNetwork,0.6412202380952381,0.5714285714285714,False
butyrate_assembly_2021,30,0.0,0,39,16,10,15,8,Poisson GLMNet,0.6873397435897437,0.6964285714285714,False
butyrate_assembly_2021,30,0.0,0,39,16,10,15,8,SparCC,0.8644345238095238,0.875,False
butyrate_assembly_2021,30,0.0,0,39,16,10,15,8,Mean rank,0.7697781385281385,0.75,False
butyrate_assembly_2021,30,0.0,0,39,16,10,15,8,SPIEC-EASI,0.5333333333333333,0.5,False
butyrate_assembly_2021,30,0.2,8,39,16,10,15,8,Supervised combined,0.416437382062382,0.2142857142857143,True
butyrate_assembly_2021,30,0.4,16,39,16,10,15,8,Supervised combined,0.4396599927849928,0.2857142857142857,True
butyrate_assembly_2021,30,0.6,24,39,16,10,15,8,Supervised combined,0.4500766594516595,0.3035714285714286,True
butyrate_assembly_2021,30,0.8,32,39,16,10,15,8,Supervised combined,0.45602904040404046,0.3214285714285714,True
butyrate_assembly_2021,31,0.0,0,29,16,10,20,18,PLNNetwork,0.9722222222222223,0.7916666666666667,False
butyrate_assembly_2021,31,0.0,0,29,16,10,20,18,Poisson GLMNet,0.9300224466891135,0.41666666666666663,False
butyrate_assembly_2021,31,0.0,0,29,16,10,20,18,SparCC,0.9853285173718611,0.8611111111111112,False
butyrate_assembly_2021,31,0.0,0,29,16,10,20,18,Mean rank,0.980914124909223,0.8333333333333333,False
butyrate_assembly_2021,31,0.0,0,29,16,10,20,18,SPIEC-EASI,0.9,0.5,False
butyrate_assembly_2021,31,0.2,6,29,16,10,20,18,Supervised combined,0.988090050835149,0.8888888888888888,True
butyrate_assembly_2021,31,0.4,12,29,16,10,20,18,Supervised combined,0.9824236517218974,0.8333333333333334,True
butyrate_assembly_2021,31,0.6,18,29,16,10,20,18,Supervised combined,0.9758877040094791,0.7777777777777778,True
butyrate_assembly_2021,31,0.8,24,29,16,10,20,18,Supervised combined,0.9913580246913581,0.9166666666666666,True
butyrate_assembly_2021,32,0.0,0,36,16,10,16,14,PLNNetwork,0.9265563801278085,0.625,False
butyrate_assembly_2021,32,0.0,0,36,16,10,16,14,Poisson GLMNet,0.9219122147693577,0.6071428571428572,False
butyrate_assembly_2021,32,0.0,0,36,16,10,16,14,SparCC,0.9650528043385187,0.7857142857142857,False
butyrate_assembly_2021,32,0.0,0,36,16,10,16,14,Mean rank,0.9379836433407862,0.6785714285714286,False
butyrate_assembly_2021,32,0.0,0,36,16,10,16,14,SPIEC-EASI,0.875,0.5,False
butyrate_assembly_2021,32,0.2,8,36,16,10,16,14,Supervised combined,0.8344122147693576,0.5,True
butyrate_assembly_2021,32,0.4,15,36,16,10,16,14,Supervised combined,0.8344122147693576,0.5,True
butyrate_assembly_2021,32,0.6,22,36,16,10,16,14,Supervised combined,0.8344122147693576,0.5,True
butyrate_assembly_2021,32,0.8,29,36,16,10,16,14,Supervised combined,0.8701265004836434,0.5357142857142857,True
butyrate_assembly_2021,33,0.0,0,38,16,10,16,9,PLNNetwork,0.6143518518518518,0.5396825396825397,False
butyrate_assembly_2021,33,0.0,0,38,16,10,16,9,Poisson GLMNet,0.7838945005611673,0.7777777777777778,False
butyrate_assembly_2021,33,0.0,0,38,16,10,16,9,SparCC,0.769551282051282,0.5873015873015873,False
butyrate_assembly_2021,33,0.0,0,38,16,10,16,9,Mean rank,0.7694684944684944,0.6031746031746033,False
butyrate_assembly_2021,33,0.0,0,38,16,10,16,9,SPIEC-EASI,0.5625,0.5,False
butyrate_assembly_2021,33,0.2,8,38,16,10,16,9,Supervised combined,0.9575757575757576,0.9365079365079365,True
butyrate_assembly_2021,33,0.4,16,38,16,10,16,9,Supervised combined,0.9092953342953344,0.8888888888888888,True
butyrate_assembly_2021,33,0.6,23,38,16,10,16,9,Supervised combined,0.8592953342953342,0.8571428571428572,True
butyrate_assembly_2021,33,0.8,31,38,16,10,16,9,Supervised combined,0.9436868686868687,0.9206349206349207,True
butyrate_assembly_2021,34,0.0,0,27,16,10,21,18,PLNNetwork,0.8351834213353821,0.3703703703703704,False
butyrate_assembly_2021,34,0.0,0,27,16,10,21,18,Poisson GLMNet,0.824292528459195,0.5185185185185186,False
butyrate_assembly_2021,34,0.0,0,27,16,10,21,18,SparCC,0.922159792773828,0.6111111111111112,False
butyrate_assembly_2021,34,0.0,0,27,16,10,21,18,Mean rank,0.8605744110646072,0.46296296296296297,False
butyrate_assembly_2021,34,0.0,0,27,16,10,21,18,SPIEC-EASI,0.865079365079365,0.5277777777777778,False
butyrate_assembly_2021,34,0.2,6,27,16,10,21,18,Supervised combined,0.923311113932889,0.6111111111111112,True
butyrate_assembly_2021,34,0.4,11,27,16,10,21,18,Supervised combined,0.9278565684783435,0.6296296296296297,True
butyrate_assembly_2021,34,0.6,17,27,16,10,21,18,Supervised combined,0.9419384401002049,0.7407407407407407,True
butyrate_assembly_2021,34,0.8,22,27,16,10,21,18,Supervised combined,0.934001932163697,0.7222222222222222,True
butyrate_assembly_2021,35,0.0,0,38,16,10,16,7,PLNNetwork,0.3958333333333333,0.33333333333333326,False
butyrate_assembly_2021,35,0.0,0,38,16,10,16,7,Poisson GLMNet,0.4936507936507937,0.5714285714285714,False
butyrate_assembly_2021,35,0.0,0,38,16,10,16,7,SparCC,0.50254329004329,0.3968253968253968,False
butyrate_assembly_2021,35,0.0,0,38,16,10,16,7,Mean rank,0.5171245421245422,0.4444444444444444,False
butyrate_assembly_2021,35,0.0,0,38,16,10,16,7,SPIEC-EASI,0.4375,0.5,False
butyrate_assembly_2021,35,0.2,8,38,16,10,16,7,Supervised combined,0.7155328798185941,0.8095238095238095,True
butyrate_assembly_2021,35,0.4,16,38,16,10,16,7,Supervised combined,0.7155328798185941,0.8095238095238095,True
butyrate_assembly_2021,35,0.6,23,38,16,10,16,7,Supervised combined,0.6756802721088435,0.746031746031746,True
butyrate_assembly_2021,35,0.8,31,38,16,10,16,7,Supervised combined,0.6797619047619048,0.761904761904762,True
butyrate_assembly_2021,36,0.0,0,25,16,10,21,13,PLNNetwork,0.6820589666743513,0.5913461538461539,False
butyrate_assembly_2021,36,0.0,0,25,16,10,21,13,Poisson GLMNet,0.7306904435566022,0.5625,False
butyrate_assembly_2021,36,0.0,0,25,16,10,21,13,SparCC,0.7568743473720849,0.6153846153846154,False
butyrate_assembly_2021,36,0.0,0,25,16,10,21,13,Mean rank,0.6747962732274474,0.5865384615384616,False
butyrate_assembly_2021,36,0.0,0,25,16,10,21,13,SPIEC-EASI,0.6190476190476191,0.5,False
butyrate_assembly_2021,36,0.2,5,25,16,10,21,13,Supervised combined,0.6190476190476191,0.5,False
butyrate_assembly_2021,36,0.4,10,25,16,10,21,13,Supervised combined,0.6712787777833027,0.5480769230769231,True
butyrate_assembly_2021,36,0.6,15,25,16,10,21,13,Supervised combined,0.6881273138626081,0.5865384615384616,True
butyrate_assembly_2021,36,0.8,20,25,16,10,21,13,Supervised combined,0.6881273138626081,0.5865384615384616,True
butyrate_assembly_2021,37,0.0,0,35,16,10,17,11,PLNNetwork,0.7514260249554368,0.5909090909090909,False
butyrate_assembly_2021,37,0.0,0,35,16,10,17,11,Poisson GLMNet,0.6810164879683597,0.5757575757575757,False
butyrate_assembly_2021,37,0.0,0,35,16,10,17,11,SparCC,0.8481675187557541,0.6818181818181819,False
butyrate_assembly_2021,37,0.0,0,35,16,10,17,11,Mean rank,0.8259813715696068,0.6666666666666666,False
butyrate_assembly_2021,37,0.0,0,35,16,10,17,11,SPIEC-EASI,0.6470588235294118,0.5,False
butyrate_assembly_2021,37,0.2,7,35,16,10,17,11,Supervised combined,0.6470588235294118,0.5,False
butyrate_assembly_2021,37,0.4,14,35,16,10,17,11,Supervised combined,0.6470588235294118,0.5,False
butyrate_assembly_2021,37,0.6,21,35,16,10,17,11,Supervised combined,0.6470588235294118,0.5,False
butyrate_assembly_2021,37,0.8,28,35,16,10,17,11,Supervised combined,0.6470588235294118,0.5,False
butyrate_assembly_2021,38,0.0,0,26,16,10,22,16,PLNNetwork,0.7667795745920746,0.5104166666666666,False
butyrate_assembly_2021,38,0.0,0,26,16,10,22,16,Poisson GLMNet,0.6642105065020119,0.34375,False
butyrate_assembly_2021,38,0.0,0,26,16,10,22,16,SparCC,0.7998678727103651,0.5520833333333333,False
butyrate_assembly_2021,38,0.0,0,26,16,10,22,16,Mean rank,0.6921234469971891,0.4166666666666667,False
butyrate_assembly_2021,38,0.0,0,26,16,10,22,16,SPIEC-EASI,0.7272727272727273,0.5,False
butyrate_assembly_2021,38,0.2,6,26,16,10,22,16,Supervised combined,0.7272727272727273,0.5,False
butyrate_assembly_2021,38,0.4,11,26,16,10,22,16,Supervised combined,0.7135727506712414,0.3854166666666667,True
butyrate_assembly_2021,38,0.6,16,26,16,10,22,16,Supervised combined,0.8247416100841023,0.5520833333333333,True
butyrate_assembly_2021,38,0.8,21,26,16,10,22,16,Supervised combined,0.8143384575950365,0.5104166666666666,True
butyrate_assembly_2021,39,0.0,0,52,16,10,7,5,PLNNetwork,0.6861904761904761,0.4,False
butyrate_assembly_2021,39,0.0,0,52,16,10,7,5,Poisson GLMNet,0.7142857142857143,0.25,False
butyrate_assembly_2021,39,0.0,0,52,16,10,7,5,SparCC,0.7595238095238095,0.4,False
butyrate_assembly_2021,39,0.0,0,52,16,10,7,5,Mean rank,0.6961904761904762,0.2,False
butyrate_assembly_2021,39,0.0,0,52,16,10,7,5,SPIEC-EASI,0.7142857142857143,0.5,False
butyrate_assembly_2021,39,0.2,11,52,16,10,7,5,Supervised combined,0.8528571428571428,0.6000000000000001,True
butyrate_assembly_2021,39,0.4,21,52,16,10,7,5,Supervised combined,0.7961904761904761,0.4,True
butyrate_assembly_2021,39,0.6,32,52,16,10,7,5,Supervised combined,0.7295238095238095,0.30000000000000004,True
butyrate_assembly_2021,39,0.8,42,52,16,10,7,5,Supervised combined,0.6961904761904762,0.2,True
butyrate_assembly_2021,40,0.0,0,27,16,10,19,9,PLNNetwork,0.5651559454191033,0.4222222222222222,False
butyrate_assembly_2021,40,0.0,0,27,16,10,19,9,Poisson GLMNet,0.49136234708990134,0.44999999999999996,False
butyrate_assembly_2021,40,0.0,0,27,16,10,19,9,SparCC,0.6481220543398045,0.5222222222222221,False
butyrate_assembly_2021,40,0.0,0,27,16,10,19,9,Mean rank,0.508641975308642,0.5111111111111111,False
butyrate_assembly_2021,40,0.0,0,27,16,10,19,9,SPIEC-EASI,0.47368421052631576,0.5,False
butyrate_assembly_2021,40,0.2,6,27,16,10,19,9,Supervised combined,0.48244631185807657,0.4777777777777778,True
butyrate_assembly_2021,40,0.4,11,27,16,10,19,9,Supervised combined,0.5981481481481481,0.4888888888888889,True
butyrate_assembly_2021,40,0.6,17,27,16,10,19,9,Supervised combined,0.6643840240331469,0.6,True
butyrate_assembly_2021,40,0.8,22,27,16,10,19,9,Supervised combined,0.6266365805581493,0.6222222222222222,True
butyrate_assembly_2021,41,0.0,0,37,16,10,17,8,PLNNetwork,0.5954248366013072,0.5555555555555556,False
butyrate_assembly_2021,41,0.0,0,37,16,10,17,8,Poisson GLMNet,0.3734885620915033,0.18055555555555555,False
butyrate_assembly_2021,41,0.0,0,37,16,10,17,8,SparCC,0.6063223847231201,0.5416666666666666,False
butyrate_assembly_2021,41,0.0,0,37,16,10,17,8,Mean rank,0.44593253968253965,0.4444444444444445,False
butyrate_assembly_2021,41,0.0,0,37,16,10,17,8,SPIEC-EASI,0.5367647058823529,0.5625,False
butyrate_assembly_2021,41,0.2,8,37,16,10,17,8,Supervised combined,0.47058823529411764,0.5,False
butyrate_assembly_2021,41,0.4,15,37,16,10,17,8,Supervised combined,0.4538880135387488,0.3888888888888889,True
butyrate_assembly_2021,41,0.6,23,37,16,10,17,8,Supervised combined,0.4312308096315449,0.33333333333333337,True
butyrate_assembly_2021,41,0.8,30,37,16,10,17,8,Supervised combined,0.5741013071895424,0.513888888888889,True
butyrate_assembly_2021,42,0.0,0,47,16,10,8,5,PLNNetwork,0.7416666666666667,0.5666666666666667,False
butyrate_assembly_2021,42,0.0,0,47,16,10,8,5,Poisson GLMNet,0.5726190476190476,0.2666666666666667,False
butyrate_assembly_2021,42,0.0,0,47,16,10,8,5,SparCC,0.8392857142857143,0.6,False
butyrate_assembly_2021,42,0.0,0,47,16,10,8,5,Mean rank,0.7226190476190476,0.4666666666666667,False
butyrate_assembly_2021,42,0.0,0,47,16,10,8,5,SPIEC-EASI,0.625,0.5,False
butyrate_assembly_2021,42,0.2,10,47,16,10,8,5,Supervised combined,0.4859523809523809,0.06666666666666668,True
butyrate_assembly_2021,42,0.4,19,47,16,10,8,5,Supervised combined,0.5059523809523809,0.13333333333333336,True
butyrate_assembly_2021,42,0.6,29,47,16,10,8,5,Supervised combined,0.6861904761904762,0.6000000000000001,True
butyrate_assembly_2021,42,0.8,38,47,16,10,8,5,Supervised combined,0.5726190476190476,0.2666666666666667,True
butyrate_assembly_2021,43,0.0,0,24,16,10,23,16,PLNNetwork,0.7690344528659746,0.5401785714285714,False
butyrate_assembly_2021,43,0.0,0,24,16,10,23,16,Poisson GLMNet,0.5867959400486069,0.25,False
butyrate_assembly_2021,43,0.0,0,24,16,10,23,16,SparCC,0.8177094116632161,0.5982142857142857,False
butyrate_assembly_2021,43,0.0,0,24,16,10,23,16,Mean rank,0.6857505173905638,0.48214285714285715,False
butyrate_assembly_2021,43,0.0,0,24,16,10,23,16,SPIEC-EASI,0.6956521739130435,0.5,False
butyrate_assembly_2021,43,0.2,5,24,16,10,23,16,Supervised combined,0.6621230301117609,0.41964285714285715,True
butyrate_assembly_2021,43,0.4,10,24,16,10,23,16,Supervised combined,0.6211461178234129,0.3392857142857143,True
butyrate_assembly_2021,43,0.6,15,24,16,10,23,16,Supervised combined,0.8567309939480026,0.7410714285714286,True
butyrate_assembly_2021,43,0.8,20,24,16,10,23,16,Supervised combined,0.8642119358861813,0.7589285714285714,True
butyrate_assembly_2021,44,0.0,0,34,16,10,17,9,PLNNetwork,0.5545181035377114,0.4166666666666667,False
butyrate_assembly_2021,44,0.0,0,34,16,10,17,9,Poisson GLMNet,0.4402334774883795,0.3055555555555556,False
butyrate_assembly_2021,44,0.0,0,34,16,10,17,9,SparCC,0.71257215007215,0.6527777777777778,False
butyrate_assembly_2021,44,0.0,0,34,16,10,17,9,Mean rank,0.47911918328584996,0.3888888888888889,False
butyrate_assembly_2021,44,0.0,0,34,16,10,17,9,SPIEC-EASI,0.5294117647058824,0.5,False
butyrate_assembly_2021,44,0.2,7,34,16,10,17,9,Supervised combined,0.8065374440374442,0.7222222222222222,True
butyrate_assembly_2021,44,0.4,14,34,16,10,17,9,Supervised combined,0.6667388167388167,0.6805555555555556,True
butyrate_assembly_2021,44,0.6,21,34,16,10,17,9,Supervised combined,0.7523148148148149,0.6944444444444444,True
butyrate_assembly_2021,44,0.8,28,34,16,10,17,9,Supervised combined,0.754030229030229,0.6805555555555556,True
butyrate_assembly_2021,45,0.0,0,26,16,10,23,16,PLNNetwork,0.7052565640880858,0.53125,False
butyrate_assembly_2021,45,0.0,0,26,16,10,23,16,Poisson GLMNet,0.6104772319006654,0.3125,False
butyrate_assembly_2021,45,0.0,0,26,16,10,23,16,SparCC,0.752310620299351,0.5267857142857142,False
butyrate_assembly_2021,45,0.0,0,26,16,10,23,16,Mean rank,0.6838769192194114,0.45535714285714285,False
butyrate_assembly_2021,45,0.0,0,26,16,10,23,16,SPIEC-EASI,0.7146739130434783,0.53125,False
butyrate_assembly_2021,45,0.2,6,26,16,10,23,16,Supervised combined,0.795617025796159,0.5267857142857144,True
butyrate_assembly_2021,45,0.4,11,26,16,10,23,16,Supervised combined,0.7962832693192601,0.5357142857142857,True
butyrate_assembly_2021,45,0.6,16,26,16,10,23,16,Supervised combined,0.7988108428486718,0.5446428571428572,True
butyrate_assembly_2021,45,0.8,21,26,16,10,23,16,Supervised combined,0.7996586201573623,0.5625,True
butyrate_assembly_2021,46,0.0,0,37,16,10,16,10,PLNNetwork,0.6963095238095238,0.5166666666666667,False
butyrate_assembly_2021,46,0.0,0,37,16,10,16,10,Poisson GLMNet,0.8151495726495727,0.6499999999999999,False
butyrate_assembly_2021,46,0.0,0,37,16,10,16,10,SparCC,0.8462301587301587,0.6833333333333333,False
butyrate_assembly_2021,46,0.0,0,37,16,10,16,10,Mean rank,0.750605228105228,0.5666666666666667,False
butyrate_assembly_2021,46,0.0,0,37,16,10,16,10,SPIEC-EASI,0.625,0.5,False
butyrate_assembly_2021,46,0.2,8,37,16,10,16,10,Supervised combined,0.625,0.5,False
butyrate_assembly_2021,46,0.4,15,37,16,10,16,10,Supervised combined,0.775465367965368,0.6333333333333333,True
butyrate_assembly_2021,46,0.6,23,37,16,10,16,10,Supervised combined,0.8552669552669553,0.75,True
butyrate_assembly_2021,46,0.8,30,37,16,10,16,10,Supervised combined,0.7744122544122545,0.6666666666666666,True
butyrate_assembly_2021,47,0.0,0,40,16,10,15,14,PLNNetwork,0.9849816849816848,0.7857142857142857,False
butyrate_assembly_2021,47,0.0,0,40,16,10,15,14,Poisson GLMNet,0.9809523809523808,0.7142857142857143,False
butyrate_assembly_2021,47,0.0,0,40,16,10,15,14,SparCC,0.9481877249734392,0.42857142857142855,False
butyrate_assembly_2021,47,0.0,0,40,16,10,15,14,Mean rank,0.9650528043385185,0.5714285714285714,False
butyrate_assembly_2021,47,0.0,0,40,16,10,15,14,SPIEC-EASI,0.9333333333333333,0.5,False
butyrate_assembly_2021,47,0.2,8,40,16,10,15,14,Supervised combined,0.8939360242931671,0.14285714285714285,True
butyrate_assembly_2021,47,0.4,16,40,16,10,15,14,Supervised combined,0.9571162964020106,0.5,True
butyrate_assembly_2021,47,0.6,24,40,16,10,15,14,Supervised combined,0.9650528043385185,0.5714285714285714,True
butyrate_assembly_2021,47,0.8,32,40,16,10,15,14,Supervised combined,0.9721956614813756,0.6428571428571429,True
butyrate_assembly_2021,48,0.0,0,35,16,10,16,12,PLNNetwork,0.7581349206349207,0.3854166666666667,False
butyrate_assembly_2021,48,0.0,0,35,16,10,16,12,Poisson GLMNet,0.8289744977244977,0.5833333333333334,False
butyrate_assembly_2021,48,0.0,0,35,16,10,16,12,SparCC,0.8435999185999186,0.5833333333333333,False
butyrate_assembly_2021,48,0.0,0,35,16,10,16,12,Mean rank,0.8137658637658638,0.5625,False
butyrate_assembly_2021,48,0.0,0,35,16,10,16,12,SPIEC-EASI,0.75,0.5,False
butyrate_assembly_2021,48,0.2,7,35,16,10,16,12,Supervised combined,0.75,0.5,False
butyrate_assembly_2021,48,0.4,14,35,16,10,16,12,Supervised combined,0.8835588023088023,0.6875,True
butyrate_assembly_2021,48,0.6,21,35,16,10,16,12,Supervised combined,0.8881014818514819,0.6458333333333334,True
butyrate_assembly_2021,48,0.8,28,35,16,10,16,12,Supervised combined,0.8337902837902837,0.6041666666666667,True
butyrate_assembly_2021,49,0.0,0,40,16,10,15,8,PLNNetwork,0.5942279942279942,0.5089285714285714,False
butyrate_assembly_2021,49,0.0,0,40,16,10,15,8,Poisson GLMNet,0.4225378787878788,0.10714285714285715,False
butyrate_assembly_2021,49,0.0,0,40,16,10,15,8,SparCC,0.6376945970695971,0.5535714285714286,False
butyrate_assembly_2021,49,0.0,0,40,16,10,15,8,Mean rank,0.4645299145299145,0.3392857142857143,False
butyrate_assembly_2021,49,0.0,0,40,16,10,15,8,SPIEC-EASI,0.5916666666666667,0.5625,False
butyrate_assembly_2021,49,0.2,8,40,16,10,15,8,Supervised combined,0.7961465617715617,0.6785714285714286,True
butyrate_assembly_2021,49,0.4,16,40,16,10,15,8,Supervised combined,0.765521978021978,0.625,True
butyrate_assembly_2021,49,0.6,24,40,16,10,15,8,Supervised combined,0.6656565656565656,0.5357142857142857,True
butyrate_assembly_2021,49,0.8,32,40,16,10,15,8,Supervised combined,0.6695707070707071,0.5,True
butyrate_assembly_2021,50,0.0,0,44,16,10,9,2,PLNNetwork,0.2777777777777778,0.5,False
butyrate_assembly_2021,50,0.0,0,44,16,10,9,2,Poisson GLMNet,0.3666666666666667,0.6428571428571428,False
butyrate_assembly_2021,50,0.0,0,44,16,10,9,2,SparCC,0.30952380952380953,0.5,False
butyrate_assembly_2021,50,0.0,0,44,16,10,9,2,Mean rank,0.3333333333333333,0.5714285714285714,False
butyrate_assembly_2021,50,0.0,0,44,16,10,9,2,SPIEC-EASI,0.2222222222222222,0.5,False
butyrate_assembly_2021,50,0.2,9,44,16,10,9,2,Supervised combined,0.2222222222222222,0.5,False
butyrate_assembly_2021,50,0.4,18,44,16,10,9,2,Supervised combined,0.29166666666666663,0.5,True
butyrate_assembly_2021,50,0.6,27,44,16,10,9,2,Supervised combined,0.41666666666666663,0.7142857142857143,True
butyrate_assembly_2021,50,0.8,36,44,16,10,9,2,Supervised combined,0.41666666666666663,0.7142857142857143,True
