analysis_set,design,taxon_fraction,repeat,selected_taxa,calibration_pairs,calibration_outcomes,calibration_positives,test_pairs,test_outcomes,test_positives,test_prevalence,model_fitted,supervised_auprc,mean_rank_auprc,supervised_minus_mean_rank,plnnetwork_auprc,poisson_glmnet_auprc,sparcc_auprc
friedman_microcosm_2017,taxon_panel,0.2,139,4,6,12,6,6,12,7,0.5833333333333334,True,0.7464285714285714,0.6392857142857142,0.1071428571428572,0.5619047619047619,0.5619047619047619,0.7464285714285714
friedman_microcosm_2017,distributed_pairs,0.2,139,4,6,12,7,22,44,26,0.5909090909090909,True,0.605791664988051,0.6102540542466717,-0.004462389258620636,0.5767866955984664,0.6182830900047798,0.6610473628736906
friedman_microcosm_2017,taxon_panel,0.2,140,4,6,12,9,6,12,8,0.6666666666666666,True,0.5854166666666667,0.86875,-0.2833333333333333,0.65,0.86875,0.86875
friedman_microcosm_2017,distributed_pairs,0.2,140,4,6,12,6,22,44,27,0.6136363636363636,True,0.6783842669485085,0.6601509984937917,0.018233268454716844,0.6270255388332444,0.6586693111224415,0.7183124514135866
friedman_microcosm_2017,taxon_panel,0.2,141,4,6,12,6,6,12,7,0.5833333333333334,True,0.6392857142857142,0.6392857142857142,0.0,0.5619047619047619,0.6392857142857142,0.5916666666666667
friedman_microcosm_2017,distributed_pairs,0.2,141,4,6,12,7,22,44,26,0.5909090909090909,True,0.6052239100933732,0.5889004287105026,0.01632348138287054,0.618727119114116,0.5914010769601387,0.672076488976346
friedman_microcosm_2017,taxon_panel,0.2,142,4,6,12,8,6,12,6,0.5,True,0.5,0.7361111111111112,-0.23611111111111116,0.47916666666666663,0.7569444444444444,0.6666666666666667
friedman_microcosm_2017,distributed_pairs,0.2,142,4,6,12,9,22,44,24,0.5454545454545454,True,0.5399358432567605,0.5451759883527492,-0.005240145095988691,0.5362050832760005,0.614316569993331,0.5956451083531192
friedman_microcosm_2017,taxon_panel,0.2,143,4,6,12,8,6,12,5,0.4166666666666667,True,0.46333333333333326,0.43833333333333335,0.02499999999999991,0.46333333333333326,0.46333333333333326,0.43833333333333335
friedman_microcosm_2017,distributed_pairs,0.2,143,4,6,12,7,22,44,26,0.5909090909090909,True,0.6488840123782966,0.6011748777042599,0.0477091346740367,0.6055435937669804,0.5739454705279904,0.6535980483423327
friedman_microcosm_2017,taxon_panel,0.2,144,4,6,12,7,6,12,7,0.5833333333333334,True,0.5,0.8595238095238096,-0.3595238095238096,0.5404761904761904,0.6702380952380952,0.8297619047619048
friedman_microcosm_2017,distributed_pairs,0.2,144,4,6,12,6,22,44,27,0.6136363636363636,True,0.6219101363128711,0.6169797249884109,0.004930411324460149,0.6291543816075119,0.5977948588887702,0.7231670980982987
friedman_microcosm_2017,taxon_panel,0.2,145,4,6,12,9,6,12,6,0.5,True,0.5763888888888888,0.6111111111111112,-0.03472222222222232,0.5,0.5416666666666666,0.5555555555555556
friedman_microcosm_2017,distributed_pairs,0.2,145,4,6,12,8,22,44,25,0.5681818181818182,True,0.6065980252977157,0.581742767724192,0.024855257573523692,0.5751781983925948,0.5890542340356582,0.6702581604841666
friedman_microcosm_2017,taxon_panel,0.2,146,4,6,12,7,6,12,9,0.75,True,0.7712962962962963,0.7907407407407407,-0.019444444444444486,0.8351851851851853,0.7712962962962963,0.7712962962962963
friedman_microcosm_2017,distributed_pairs,0.2,146,4,6,12,4,22,44,29,0.6590909090909091,True,0.6242147610168322,0.6734179506838843,-0.04920318966705217,0.6855820796583582,0.660864028028008,0.743152535933042
friedman_microcosm_2017,taxon_panel,0.2,147,4,6,12,7,6,12,7,0.5833333333333334,True,0.7404761904761905,0.7428571428571429,-0.0023809523809523725,0.7404761904761905,0.5714285714285714,0.588095238095238
friedman_microcosm_2017,distributed_pairs,0.2,147,4,6,12,7,22,44,26,0.5909090909090909,True,0.6049314941759572,0.6056446333759385,-0.0007131391999813941,0.5992091151221302,0.6497162275487471,0.6536095392593964
friedman_microcosm_2017,taxon_panel,0.2,148,4,6,12,6,6,12,6,0.5,True,0.5763888888888888,0.5,0.07638888888888884,0.6486111111111111,0.4347222222222222,0.5
friedman_microcosm_2017,distributed_pairs,0.2,148,4,6,12,6,22,44,27,0.6136363636363636,True,0.6237801019706765,0.691283706737783,-0.0675036047671066,0.6397097681841403,0.683537591324829,0.7204168285179637
friedman_microcosm_2017,taxon_panel,0.2,149,4,6,12,5,6,12,8,0.6666666666666666,True,0.7635416666666666,0.6916666666666667,0.07187499999999991,0.6114583333333333,0.6916666666666667,0.65
friedman_microcosm_2017,distributed_pairs,0.2,149,4,6,12,8,22,44,25,0.5681818181818182,True,0.6009159524685841,0.5830293174317943,0.017886635036789778,0.5764853879350784,0.5882605832420074,0.6702581604841666
friedman_microcosm_2017,taxon_panel,0.2,150,4,6,12,8,6,12,8,0.6666666666666666,True,0.7854166666666667,0.65,0.13541666666666663,0.6697916666666666,0.6281249999999999,0.746875
friedman_microcosm_2017,distributed_pairs,0.2,150,4,6,12,9,22,44,24,0.5454545454545454,True,0.6612234570197032,0.5805149090317436,0.08070854798795957,0.5931959082476691,0.5234693495287536,0.6677593367173477
friedman_microcosm_2017,taxon_panel,0.2,151,4,6,12,9,6,12,6,0.5,True,0.5,0.5,0.0,0.5,0.5,0.5
friedman_microcosm_2017,distributed_pairs,0.2,151,4,6,12,7,22,44,26,0.5909090909090909,True,0.6432354633339987,0.6466926612028124,-0.0034571978688137106,0.5933214962678824,0.6141890912863168,0.71419569455709
friedman_microcosm_2017,taxon_panel,0.2,152,4,6,12,8,6,12,6,0.5,True,0.5,0.7361111111111112,-0.23611111111111116,0.47916666666666663,0.7569444444444444,0.6666666666666667
friedman_microcosm_2017,distributed_pairs,0.2,152,4,6,12,9,22,44,24,0.5454545454545454,True,0.5969604159063331,0.5663655626673236,0.030594853239009456,0.5748772328856501,0.5797891003797545,0.5970879771673115
friedman_microcosm_2017,taxon_panel,0.2,153,4,6,12,8,6,12,6,0.5,True,0.5,0.7361111111111112,-0.23611111111111116,0.47916666666666663,0.7569444444444444,0.6666666666666667
friedman_microcosm_2017,distributed_pairs,0.2,153,4,6,12,7,22,44,26,0.5909090909090909,True,0.5488068656159273,0.6457863433304015,-0.09697947771447424,0.6501223590188224,0.5583804007409332,0.7219795773409727
friedman_microcosm_2017,taxon_panel,0.2,154,4,6,12,7,6,12,5,0.4166666666666667,True,0.4833333333333333,0.46333333333333326,0.020000000000000018,0.43833333333333335,0.4833333333333333,0.355
friedman_microcosm_2017,distributed_pairs,0.2,154,4,6,12,7,22,44,26,0.5909090909090909,True,0.5584120096846342,0.6505874450065031,-0.09217543532186889,0.6528042971787018,0.5695638133465594,0.7232283285897241
friedman_microcosm_2017,taxon_panel,0.2,155,4,6,12,6,6,12,8,0.6666666666666666,True,0.6666666666666666,0.6916666666666667,-0.025000000000000022,0.6697916666666666,0.653125,0.7854166666666667
friedman_microcosm_2017,distributed_pairs,0.2,155,4,6,12,8,22,44,25,0.5681818181818182,True,0.6090704756200112,0.6065593429618198,0.0025111326581913618,0.6082210525972136,0.5908666561336839,0.6460942851438207
friedman_microcosm_2017,taxon_panel,0.2,156,4,6,12,6,6,12,7,0.5833333333333334,True,0.7464285714285714,0.6392857142857142,0.1071428571428572,0.5619047619047619,0.5619047619047619,0.7464285714285714
friedman_microcosm_2017,distributed_pairs,0.2,156,4,6,12,7,22,44,26,0.5909090909090909,True,0.6599948336142965,0.604042210534828,0.055952623079468466,0.6081520716753809,0.6036211869684126,0.6750333768597045
friedman_microcosm_2017,taxon_panel,0.2,157,4,6,12,6,6,12,8,0.6666666666666666,True,0.746875,0.6020833333333333,0.14479166666666665,0.746875,0.746875,0.6020833333333333
friedman_microcosm_2017,distributed_pairs,0.2,157,4,6,12,7,22,44,26,0.5909090909090909,True,0.5571915483136906,0.6012880249893529,-0.0440964766756623,0.5973753483986576,0.5834403725888306,0.6965537368416028
friedman_microcosm_2017,taxon_panel,0.2,158,4,6,12,6,6,12,8,0.6666666666666666,True,0.8625,0.8583333333333334,0.004166666666666652,0.7270833333333333,0.8145833333333333,0.8364583333333333
friedman_microcosm_2017,distributed_pairs,0.2,158,4,6,12,9,22,44,24,0.5454545454545454,True,0.5007631257631256,0.6003142069560414,-0.09955108119291578,0.5473582819291992,0.5842512105162067,0.6969634489177834
friedman_microcosm_2017,taxon_panel,0.2,159,4,6,12,7,6,12,9,0.75,True,0.7712962962962963,0.6277777777777779,0.14351851851851838,0.687962962962963,0.7712962962962963,0.6277777777777779
friedman_microcosm_2017,distributed_pairs,0.2,159,4,6,12,9,22,44,24,0.5454545454545454,True,0.5261989435823606,0.5780365424908769,-0.05183759890851625,0.5612471708180881,0.6099091259259602,0.5972654787234896
friedman_microcosm_2017,taxon_panel,0.2,160,4,6,12,6,6,12,6,0.5,True,0.5,0.5,0.0,0.5583333333333333,0.46249999999999997,0.5
friedman_microcosm_2017,distributed_pairs,0.2,160,4,6,12,8,22,44,25,0.5681818181818182,True,0.5379736602406882,0.5898812204307561,-0.051907560190067925,0.6399424978186588,0.6155563348759944,0.6029355549850905
friedman_microcosm_2017,taxon_panel,0.2,161,4,6,12,7,6,12,5,0.4166666666666667,True,0.4833333333333333,0.46333333333333326,0.020000000000000018,0.43833333333333335,0.4833333333333333,0.355
friedman_microcosm_2017,distributed_pairs,0.2,161,4,6,12,7,22,44,26,0.5909090909090909,True,0.5732122518797917,0.6342574468445212,-0.06104519496472949,0.6506572694690401,0.6181362878805723,0.6677121033619604
friedman_microcosm_2017,taxon_panel,0.2,162,4,6,12,6,6,12,6,0.5,True,0.7083333333333333,0.6111111111111112,0.0972222222222221,0.7361111111111112,0.5333333333333333,0.6666666666666667
friedman_microcosm_2017,distributed_pairs,0.2,162,4,6,12,7,22,44,26,0.5909090909090909,True,0.6562680335528037,0.6330440768811513,0.023223956671652446,0.6464906028023735,0.6278021758612375,0.7037087456086026
friedman_microcosm_2017,taxon_panel,0.2,163,4,6,12,6,6,12,7,0.5833333333333334,True,0.7464285714285714,0.5916666666666667,0.15476190476190477,0.7464285714285714,0.5404761904761903,0.5619047619047619
friedman_microcosm_2017,distributed_pairs,0.2,163,4,6,12,6,22,44,27,0.6136363636363636,True,0.608050406908766,0.6264984073119607,-0.01844800040319472,0.6376870481058647,0.5906988473788438,0.725955682667929
friedman_microcosm_2017,taxon_panel,0.2,164,4,6,12,8,6,12,6,0.5,True,0.5,0.7361111111111112,-0.23611111111111116,0.47916666666666663,0.7569444444444444,0.6666666666666667
friedman_microcosm_2017,distributed_pairs,0.2,164,4,6,12,6,22,44,27,0.6136363636363636,True,0.6636299897372309,0.6390045009584052,0.024625488778825644,0.6031928900005955,0.6308915333446637,0.719242334287914
friedman_microcosm_2017,taxon_panel,0.2,165,4,6,12,8,6,12,6,0.5,True,0.5,0.5833333333333334,-0.08333333333333337,0.5,0.5833333333333334,0.6319444444444445
friedman_microcosm_2017,distributed_pairs,0.2,165,4,6,12,9,22,44,24,0.5454545454545454,True,0.6078192937809812,0.6049172428090772,0.002902050971903991,0.592450600654935,0.5461085448241989,0.647953125091283
friedman_microcosm_2017,taxon_panel,0.2,166,4,6,12,7,6,12,5,0.4166666666666667,True,0.4833333333333333,0.46333333333333326,0.020000000000000018,0.43833333333333335,0.4833333333333333,0.355
friedman_microcosm_2017,distributed_pairs,0.2,166,4,6,12,6,22,44,27,0.6136363636363636,True,0.5605647536031092,0.6482922074962837,-0.08772745389317449,0.6191870809947865,0.6095879341708376,0.7420841408715505
friedman_microcosm_2017,taxon_panel,0.2,167,4,6,12,8,6,12,8,0.6666666666666666,True,0.86875,0.6697916666666666,0.19895833333333346,0.6916666666666667,0.5666666666666667,0.7854166666666667
friedman_microcosm_2017,distributed_pairs,0.2,167,4,6,12,7,22,44,26,0.5909090909090909,True,0.6029618559082419,0.6270158102759615,-0.02405395436771962,0.6349881629345491,0.6483022003994259,0.6704858410621688
friedman_microcosm_2017,taxon_panel,0.2,168,4,6,12,8,6,12,6,0.5,True,0.5555555555555556,0.6111111111111112,-0.05555555555555558,0.5,0.5555555555555556,0.5763888888888888
friedman_microcosm_2017,distributed_pairs,0.2,168,4,6,12,7,22,44,26,0.5909090909090909,True,0.6151836540321893,0.6235993627842878,-0.008415708752098516,0.5829612902345994,0.6185141454989932,0.6770278787128037
friedman_microcosm_2017,taxon_panel,0.2,169,4,6,12,8,6,12,5,0.4166666666666667,True,0.5,0.43833333333333335,0.06166666666666665,0.405,0.4833333333333333,0.43833333333333335
friedman_microcosm_2017,distributed_pairs,0.2,169,4,6,12,8,22,44,25,0.5681818181818182,True,0.5340664674163126,0.6374833633858401,-0.10341689596952752,0.5833646259141615,0.5539190799740336,0.7133183731473204
friedman_microcosm_2017,taxon_panel,0.2,170,4,6,12,6,6,12,8,0.6666666666666666,True,0.746875,0.6020833333333333,0.14479166666666665,0.746875,0.746875,0.6020833333333333
friedman_microcosm_2017,distributed_pairs,0.2,170,4,6,12,6,22,44,27,0.6136363636363636,True,0.6390113687004811,0.6674535941004809,-0.028442225399999743,0.7090995861850695,0.6393596591524008,0.7018595627384757
friedman_microcosm_2017,taxon_panel,0.2,171,4,6,12,8,6,12,8,0.6666666666666666,True,0.8125,0.8583333333333334,-0.04583333333333339,0.7583333333333333,0.7104166666666667,0.8625
friedman_microcosm_2017,distributed_pairs,0.2,171,4,6,12,4,22,44,29,0.6590909090909091,True,0.67905819522399,0.666949634146976,0.01210856107701408,0.6625060177891928,0.6374923805184295,0.7498787739726673
friedman_microcosm_2017,taxon_panel,0.2,172,4,6,12,8,6,12,8,0.6666666666666666,True,0.8166666666666667,0.6697916666666666,0.1468750000000001,0.8166666666666667,0.6114583333333333,0.746875
friedman_microcosm_2017,distributed_pairs,0.2,172,4,6,12,5,22,44,28,0.6363636363636364,True,0.6731854610786777,0.6495969387478953,0.023588522330782458,0.6478487937777248,0.6540094679296085,0.7024609208792092
friedman_microcosm_2017,taxon_panel,0.2,173,4,6,12,9,6,12,6,0.5,True,0.5,0.5,0.0,0.5,0.5,0.5
friedman_microcosm_2017,distributed_pairs,0.2,173,4,6,12,7,22,44,26,0.5909090909090909,True,0.6156205163945103,0.6486797358426021,-0.03305921944809176,0.599661603809913,0.6161724622325361,0.7163027378406039
friedman_microcosm_2017,taxon_panel,0.2,174,4,6,12,8,6,12,7,0.5833333333333334,True,0.5404761904761903,0.5619047619047619,-0.021428571428571574,0.7464285714285714,0.5238095238095237,0.5404761904761903
friedman_microcosm_2017,distributed_pairs,0.2,174,4,6,12,6,22,44,27,0.6136363636363636,True,0.6136363636363636,0.631715632085429,-0.018079268449065378,0.6220472638816291,0.6242014179363681,0.715259316579406
friedman_microcosm_2017,taxon_panel,0.2,175,4,6,12,8,6,12,5,0.4166666666666667,True,0.5,0.43833333333333335,0.06166666666666665,0.405,0.4833333333333333,0.43833333333333335
friedman_microcosm_2017,distributed_pairs,0.2,175,4,6,12,8,22,44,25,0.5681818181818182,True,0.5206277509040668,0.6420038200533557,-0.12137606914928889,0.6044054217196632,0.5539190799740336,0.7239345559840915
friedman_microcosm_2017,taxon_panel,0.2,176,4,6,12,6,6,12,6,0.5,True,0.5,0.5,0.0,0.5,0.5,0.5
friedman_microcosm_2017,distributed_pairs,0.2,176,4,6,12,5,22,44,28,0.6363636363636364,True,0.6103009390941999,0.7023245682612391,-0.09202362916703921,0.7227708459319195,0.6556115743131997,0.7589188915966336
friedman_microcosm_2017,taxon_panel,0.2,177,4,6,12,8,6,12,5,0.4166666666666667,True,0.5,0.43833333333333335,0.06166666666666665,0.405,0.4833333333333333,0.43833333333333335
friedman_microcosm_2017,distributed_pairs,0.2,177,4,6,12,10,22,44,23,0.5227272727272727,True,0.5715754655972047,0.538719210486945,0.03285625511025969,0.5579929732103645,0.5531211923088353,0.5830197344869574
friedman_microcosm_2017,taxon_panel,0.2,178,4,6,12,7,6,12,8,0.6666666666666666,True,0.6916666666666667,0.7229166666666667,-0.03125,0.6916666666666667,0.653125,0.6916666666666667
friedman_microcosm_2017,distributed_pairs,0.2,178,4,6,12,8,22,44,25,0.5681818181818182,True,0.5450606761659395,0.6446216466711823,-0.09956097050524282,0.6399223512985123,0.6261177260991503,0.7061969602464958
friedman_microcosm_2017,taxon_panel,0.2,179,4,6,12,6,6,12,9,0.75,True,0.75,0.774074074074074,-0.024074074074074026,0.6277777777777779,0.7351851851851852,0.9037037037037037
friedman_microcosm_2017,distributed_pairs,0.2,179,4,6,12,8,22,44,25,0.5681818181818182,True,0.5094617481761445,0.5966245555270323,-0.08716280735088777,0.5582705010847426,0.5481156498300462,0.6739821750317107
friedman_microcosm_2017,taxon_panel,0.2,180,4,6,12,6,6,12,6,0.5,True,0.5763888888888888,0.5763888888888888,0.0,0.5,0.5555555555555556,0.5416666666666666
friedman_microcosm_2017,distributed_pairs,0.2,180,4,6,12,6,22,44,27,0.6136363636363636,True,0.6136363636363636,0.654183103490809,-0.040546739854445346,0.654592754962552,0.6513861892989861,0.7124454637655532
friedman_microcosm_2017,taxon_panel,0.2,181,4,6,12,8,6,12,5,0.4166666666666667,True,0.44333333333333336,0.6633333333333333,-0.21999999999999997,0.41333333333333333,0.6,0.7133333333333334
friedman_microcosm_2017,distributed_pairs,0.2,181,4,6,12,8,22,44,25,0.5681818181818182,True,0.572469906684303,0.5920674263816679,-0.019597519697364896,0.5575553735050639,0.6117763253258609,0.6531769279911694
friedman_microcosm_2017,taxon_panel,0.2,182,4,6,12,5,6,12,8,0.6666666666666666,True,0.746875,0.65,0.09687499999999993,0.653125,0.746875,0.6020833333333333
friedman_microcosm_2017,distributed_pairs,0.2,182,4,6,12,8,22,44,25,0.5681818181818182,True,0.6014514280009635,0.5928812204307561,0.008570207570207433,0.6132318751080361,0.5915722078918674,0.6390704756200112
friedman_microcosm_2017,taxon_panel,0.2,183,4,6,12,8,6,12,6,0.5,True,0.5,0.5833333333333334,-0.08333333333333337,0.5,0.5833333333333334,0.6319444444444445
friedman_microcosm_2017,distributed_pairs,0.2,183,4,6,12,8,22,44,25,0.5681818181818182,True,0.551844966694812,0.5614273638298407,-0.00958239713502873,0.618986786862948,0.558903964456596,0.6106461058721121
friedman_microcosm_2017,taxon_panel,0.2,184,4,6,12,6,6,12,8,0.6666666666666666,True,0.6666666666666666,0.6916666666666667,-0.025000000000000022,0.6697916666666666,0.653125,0.7854166666666667
friedman_microcosm_2017,distributed_pairs,0.2,184,4,6,12,6,22,44,27,0.6136363636363636,True,0.6136363636363636,0.6590578745936504,-0.04542151095728675,0.635650812736296,0.6225745241934613,0.7123189581157418
friedman_microcosm_2017,taxon_panel,0.2,185,4,6,12,7,6,12,9,0.75,True,0.7712962962962963,0.6277777777777779,0.14351851851851838,0.687962962962963,0.7712962962962963,0.6277777777777779
friedman_microcosm_2017,distributed_pairs,0.2,185,4,6,12,7,22,44,26,0.5909090909090909,True,0.5676472902940516,0.6028568621351131,-0.03520957184106155,0.6355443088638493,0.5510427510754969,0.6750333768597045
friedman_microcosm_2017,taxon_panel,0.2,186,4,6,12,9,6,12,6,0.5,True,0.5,0.5,0.0,0.5,0.5,0.5
friedman_microcosm_2017,distributed_pairs,0.2,186,4,6,12,6,22,44,27,0.6136363636363636,True,0.6136363636363636,0.6361810898016608,-0.022544726165297124,0.6261649977766248,0.6261803576604058,0.7164137177338071
friedman_microcosm_2017,taxon_panel,0.2,187,4,6,12,8,6,12,7,0.5833333333333334,True,0.5916666666666667,0.8297619047619048,-0.23809523809523814,0.7345238095238096,0.6226190476190476,0.7190476190476189
friedman_microcosm_2017,distributed_pairs,0.2,187,4,6,12,7,22,44,26,0.5909090909090909,True,0.6236650607602026,0.6291866769711197,-0.00552161621091718,0.6191373706273088,0.6181362878805723,0.662610383186711
friedman_microcosm_2017,taxon_panel,0.2,188,4,6,12,5,6,12,8,0.6666666666666666,True,0.746875,0.6281249999999999,0.11875000000000002,0.6114583333333333,0.653125,0.65
friedman_microcosm_2017,distributed_pairs,0.2,188,4,6,12,7,22,44,26,0.5909090909090909,True,0.5500500668591286,0.6518807423524321,-0.10183067549330349,0.6563494652459286,0.5637259012586473,0.71419569455709
friedman_microcosm_2017,taxon_panel,0.2,189,4,6,12,8,6,12,7,0.5833333333333334,True,0.5238095238095237,0.5619047619047619,-0.03809523809523818,0.6392857142857142,0.5238095238095237,0.5404761904761903
friedman_microcosm_2017,distributed_pairs,0.2,189,4,6,12,7,22,44,26,0.5909090909090909,True,0.606279133563904,0.611677343356017,-0.005398209792113029,0.6480525824893532,0.5914010769601387,0.6724089179852457
friedman_microcosm_2017,taxon_panel,0.2,190,4,6,12,7,6,12,7,0.5833333333333334,True,0.5404761904761903,0.5404761904761903,0.0,0.5916666666666667,0.5404761904761903,0.5404761904761903
friedman_microcosm_2017,distributed_pairs,0.2,190,4,6,12,8,22,44,25,0.5681818181818182,True,0.5640049003284298,0.584902310451846,-0.020897410123416282,0.6375842335339239,0.5941639772336367,0.6540264118406532
friedman_microcosm_2017,taxon_panel,0.2,191,4,6,12,8,6,12,5,0.4166666666666667,True,0.46333333333333326,0.46333333333333326,0.0,0.43833333333333335,0.5,0.405
friedman_microcosm_2017,distributed_pairs,0.2,191,4,6,12,9,22,44,24,0.5454545454545454,True,0.5685320882713493,0.5602384542666085,0.008293634004740813,0.5731601999186171,0.5779696844156016,0.6021805697599042
friedman_microcosm_2017,taxon_panel,0.2,192,4,6,12,7,6,12,8,0.6666666666666666,True,0.746875,0.8166666666666667,-0.0697916666666667,0.5854166666666667,0.7635416666666666,0.86875
friedman_microcosm_2017,distributed_pairs,0.2,192,4,6,12,8,22,44,25,0.5681818181818182,True,0.6443165126926736,0.6080198073340488,0.03629670535862484,0.5926195429957041,0.5876494721308962,0.6707604523099878
friedman_microcosm_2017,taxon_panel,0.2,193,4,6,12,6,6,12,7,0.5833333333333334,True,0.7464285714285714,0.6392857142857142,0.1071428571428572,0.5619047619047619,0.5619047619047619,0.7464285714285714
friedman_microcosm_2017,distributed_pairs,0.2,193,4,6,12,5,22,44,28,0.6363636363636364,True,0.6334281220462669,0.6833907476467462,-0.04996262560047937,0.6531241236066259,0.6407922621876626,0.7229839785871409
friedman_microcosm_2017,taxon_panel,0.2,194,4,6,12,7,6,12,8,0.6666666666666666,True,0.6916666666666667,0.7229166666666667,-0.03125,0.6916666666666667,0.653125,0.6916666666666667
friedman_microcosm_2017,distributed_pairs,0.2,194,4,6,12,7,22,44,26,0.5909090909090909,True,0.5568205012321171,0.6140217137292335,-0.057201212497116405,0.6320101827335693,0.544212276123892,0.6753027655906316
friedman_microcosm_2017,taxon_panel,0.2,195,4,6,12,7,6,12,8,0.6666666666666666,True,0.6020833333333333,0.7229166666666667,-0.12083333333333335,0.6281249999999999,0.7229166666666667,0.8166666666666667
friedman_microcosm_2017,distributed_pairs,0.2,195,4,6,12,7,22,44,26,0.5909090909090909,True,0.5441205796796413,0.6430353801982464,-0.09891480051860502,0.6607626802360668,0.5592387217714678,0.713335801559188
friedman_microcosm_2017,taxon_panel,0.2,196,4,6,12,5,6,12,8,0.6666666666666666,True,0.7635416666666666,0.6916666666666667,0.07187499999999991,0.6114583333333333,0.6916666666666667,0.65
friedman_microcosm_2017,distributed_pairs,0.2,196,4,6,12,7,22,44,26,0.5909090909090909,True,0.6627780440101827,0.6365702641177458,0.026207779892436944,0.6511375584108676,0.6250125312952772,0.6734238752502029
friedman_microcosm_2017,taxon_panel,0.2,197,4,6,12,7,6,12,7,0.5833333333333334,True,0.7404761904761905,0.7428571428571429,-0.0023809523809523725,0.7404761904761905,0.5714285714285714,0.588095238095238
friedman_microcosm_2017,distributed_pairs,0.2,197,4,6,12,6,22,44,27,0.6136363636363636,True,0.6136363636363636,0.6333388702927746,-0.019702506656410934,0.6264071288602592,0.6261803576604058,0.7147599848838239
friedman_microcosm_2017,taxon_panel,0.2,198,4,6,12,8,6,12,8,0.6666666666666666,True,0.86875,0.6697916666666666,0.19895833333333346,0.6916666666666667,0.5666666666666667,0.7854166666666667
friedman_microcosm_2017,distributed_pairs,0.2,198,4,6,12,6,22,44,27,0.6136363636363636,True,0.6136363636363636,0.6364985923121457,-0.022862228675782026,0.6225274316390588,0.6297569734919236,0.7173636936837832
friedman_microcosm_2017,taxon_panel,0.2,199,4,6,12,6,6,12,6,0.5,True,0.5,0.5,0.0,0.5,0.5,0.5
friedman_microcosm_2017,distributed_pairs,0.2,199,4,6,12,7,22,44,26,0.5909090909090909,True,0.6112499246936018,0.6566042318468494,-0.04535430715324751,0.6221888628756336,0.6141890912863168,0.7203062506676461
friedman_microcosm_2017,taxon_panel,0.4,0,4,6,12,7,6,12,7,0.5833333333333334,True,0.5238095238095237,0.5619047619047619,-0.03809523809523818,0.5916666666666667,0.5238095238095237,0.5404761904761903
friedman_microcosm_2017,distributed_pairs,0.4,0,4,6,12,6,22,44,27,0.6136363636363636,True,0.7141067140379146,0.6277547641238731,0.08635194991404149,0.6353881124735957,0.6144961246311436,0.7116375782354455
friedman_microcosm_2017,taxon_panel,0.4,1,4,6,12,7,6,12,7,0.5833333333333334,True,0.7404761904761905,0.7428571428571429,-0.0023809523809523725,0.7404761904761905,0.5714285714285714,0.588095238095238
friedman_microcosm_2017,distributed_pairs,0.4,1,4,6,12,7,22,44,26,0.5909090909090909,True,0.5643181396545295,0.6377896518190338,-0.07347151216450432,0.6561839256573122,0.5637259012586473,0.7066656334919612
friedman_microcosm_2017,taxon_panel,0.4,2,4,6,12,8,6,12,5,0.4166666666666667,True,0.46333333333333326,0.46333333333333326,0.0,0.43833333333333335,0.5,0.405
friedman_microcosm_2017,distributed_pairs,0.4,2,4,6,12,5,22,44,28,0.6363636363636364,True,0.6237081490675033,0.6439803655789393,-0.02027221651143607,0.6463483844648152,0.6133191828749658,0.7396978698546035
friedman_microcosm_2017,taxon_panel,0.4,3,4,6,12,6,6,12,6,0.5,True,0.5763888888888888,0.5763888888888888,0.0,0.5,0.5555555555555556,0.5416666666666666
friedman_microcosm_2017,distributed_pairs,0.4,3,4,6,12,10,22,44,23,0.5227272727272727,True,0.4812343276217956,0.5920279275584498,-0.11079359993665422,0.5445442216508308,0.5218567251461987,0.7034531267553881
friedman_microcosm_2017,taxon_panel,0.4,4,4,6,12,6,6,12,6,0.5,True,0.5763888888888888,0.5,0.07638888888888884,0.6486111111111111,0.4347222222222222,0.5
friedman_microcosm_2017,distributed_pairs,0.4,4,4,6,12,7,22,44,26,0.5909090909090909,True,0.5310483448968802,0.6284576502359012,-0.09740930533902092,0.6257727424463553,0.5615278746120912,0.714563504851371
friedman_microcosm_2017,taxon_panel,0.4,5,4,6,12,7,6,12,6,0.5,True,0.7361111111111112,0.6111111111111112,0.125,0.6319444444444445,0.46249999999999997,0.7361111111111112
friedman_microcosm_2017,distributed_pairs,0.4,5,4,6,12,7,22,44,26,0.5909090909090909,True,0.5707688352536829,0.58655973856989,-0.015790903316207028,0.5622768464732327,0.6007739718340457,0.6694255451489317
friedman_microcosm_2017,taxon_panel,0.4,6,4,6,12,9,6,12,8,0.6666666666666666,True,0.5854166666666667,0.6697916666666666,-0.08437499999999987,0.6916666666666667,0.5666666666666667,0.7635416666666666
friedman_microcosm_2017,distributed_pairs,0.4,6,4,6,12,7,22,44,26,0.5909090909090909,True,0.5718432416165508,0.6051239326714144,-0.03328069105486364,0.5702216794180656,0.6183913151130048,0.6565664271427549
friedman_microcosm_2017,taxon_panel,0.4,7,4,6,12,9,6,12,7,0.5833333333333334,True,0.5404761904761904,0.8595238095238096,-0.31904761904761914,0.5619047619047619,0.6928571428571428,0.8023809523809523
friedman_microcosm_2017,distributed_pairs,0.4,7,4,6,12,7,22,44,26,0.5909090909090909,True,0.5485101593981685,0.6580371393742138,-0.10952697997604532,0.6311839256573123,0.5681215056542517,0.7184880525259185
